Title,Genre,Year,Rating,Runtime,Critic Score,Box Office
Rise of the Guardians,Family,2012,PG,97,74,103.4
The Bay,Sci-Fi,2012,R,84,77,0.0305
The Bay,Thriller,2012,R,84,77,0.0305
The Bay,Horror,2012,R,84,77,0.0305
West of Memphis,Documentary,2012,R,147,95,0.3
A Late Quartet,Drama,2012,R,105,78,1.6
A Late Quartet,Music,2012,R,105,78,1.6
Mansome,Documentary,2012,PG-13,82,25,0.0184
Killing Them Softly,Crime,2012,R,97,75,15
Killing Them Softly,Thriller,2012,R,97,75,15
The Collection,Thriller,2012,R,82,37,6.8
The Collection,Horror,2012,R,82,37,6.8
Silent Night,Mystery,2012,R,94,64,0.0097
Silent Night,Comedy,2012,R,94,64,0.0097
Silent Night,Horror,2012,R,94,64,0.0097
Playing for Keeps,Sport,2012,PG-13,105,3,13.1
Playing for Keeps,Comedy,2012,PG-13,105,3,13.1
Waiting for Lightning,Documentary,2012,PG-13,96,43,0.0195
Chasing Ice,Documentary,2012,PG-13,75,96,1.3
Chasing Ice,Biography,2012,PG-13,75,96,1.3
Hitchcock,Biography,2012,PG-13,98,62,6
Hitchcock,Drama,2012,PG-13,98,62,6
Smashed,Drama,2012,R,81,84,0.4
The Hobbit: An Unexpected Journey,Adventure,2012,PG-13,169,64,303
The Hobbit: An Unexpected Journey,Fantasy,2012,PG-13,169,64,303
The Guilt Trip,Drama,2012,PG-13,95,12,25.9
The Guilt Trip,Comedy,2012,PG-13,95,12,25.9
Cirque du Soleil: Worlds Away,Fantasy,2012,PG,91,47,12.5
Jack Reacher,Mystery,2012,PG-13,130,62,80
Jack Reacher,Action,2012,PG-13,130,62,80
Jack Reacher,Thriller,2012,PG-13,130,62,80
This Is 40,Comedy,2012,R,134,51,67.5
Django Unchained,Western,2012,R,165,88,162.8
Les Misérables,Musical,2012,PG-13,158,70,148.8
Les Misérables,Music,2012,PG-13,158,70,148.8
Les Misérables,Drama,2012,PG-13,158,70,148.8
Parental Guidance,Comedy,2012,PG,105,18,77.3
Parental Guidance,Family,2012,PG,105,18,77.3
Silver Linings Playbook,Drama,2012,R,122,92,132.1
Silver Linings Playbook,Comedy,2012,R,122,92,132.1
Promised Land,Drama,2012,R,106,51,7.5
The Impossible,Drama,2012,PG-13,114,81,19
The Impossible,Thriller,2012,PG-13,114,81,19
Zero Dark Thirty,Drama,2012,R,157,93,95.7
Zero Dark Thirty,Thriller,2012,R,157,93,95.7
Zero Dark Thirty,History,2012,R,157,93,95.7
John Dies at the End,Comedy,2012,R,99,61,0.1
John Dies at the End,Sci-Fi,2012,R,99,61,0.1
John Dies at the End,Horror,2012,R,99,61,0.1
Hello I Must Be Going,Drama,2012,R,95,74,0.0838
Hello I Must Be Going,Comedy,2012,R,95,74,0.0838
Bullet to the Head,Thriller,2012,R,92,46,9.5
Bullet to the Head,Action,2012,R,92,46,9.5
Bullet to the Head,Crime,2012,R,92,46,9.5
Girls Against Boys,Drama,2012,R,93,19,0.0061
Girls Against Boys,Horror,2012,R,93,19,0.0061
Girls Against Boys,Thriller,2012,R,93,19,0.0061
Stand Up Guys,Thriller,2012,R,95,38,3.3
Stand Up Guys,Crime,2012,R,95,38,3.3
Stand Up Guys,Comedy,2012,R,95,38,3.3
The First Time,Drama,2012,PG-13,95,47,0.0171
The First Time,Comedy,2012,PG-13,95,47,0.0171
The Package,Crime,2012,R,95,0,0.0011
The Package,Action,2012,R,95,0,0.0011
The Package,Thriller,2012,R,95,0,0.0011
To the Wonder,Drama,2012,R,112,45,0.6
A Place at the Table,Documentary,2012,PG,84,90,0.2
Don't Stop Believin': Everyman's Journey,Documentary,2012,R,105,62,0.0596
Don't Stop Believin': Everyman's Journey,Music,2012,R,105,62,0.0596
Greedy Lying Bastards,Documentary,2012,PG-13,90,69,0.045
A Glimpse Inside the Mind of Charles Swan III,Comedy,2012,R,86,15,0.0356
Spring Breakers,Crime,2012,R,94,66,14.1
Spring Breakers,Action,2012,R,94,66,14.1
Spring Breakers,Drama,2012,R,94,66,14.1
Kiss of the Damned,Drama,2012,R,97,58,0.0143
Kiss of the Damned,Horror,2012,R,97,58,0.0143
Sleepwalk with Me,Comedy,2012,PG-13,81,83,2.3
The Brass Teapot,Comedy,2012,R,101,33,0.0066
The Brass Teapot,Fantasy,2012,R,101,33,0.0066
The Brass Teapot,Thriller,2012,R,101,33,0.0066
The Lords of Salem,Thriller,2012,R,101,45,1.2
The Lords of Salem,Horror,2012,R,101,45,1.2
Filly Brown,Music,2012,R,80,45,2.8
Filly Brown,Drama,2012,R,80,45,2.8
The Place Beyond the Pines,Drama,2012,R,140,80,21.4
The Place Beyond the Pines,Thriller,2012,R,140,80,21.4
The Place Beyond the Pines,Crime,2012,R,140,80,21.4
The Company You Keep,Drama,2012,R,125,55,5.1
The Company You Keep,Thriller,2012,R,125,55,5.1
At Any Price,Thriller,2012,R,105,51,0.4
At Any Price,Drama,2012,R,105,51,0.4
Stuck in Love,Comedy,2012,R,97,58,0.079
Stuck in Love,Drama,2012,R,97,58,0.079
The Iceman,Biography,2012,R,106,66,1.9
The Iceman,Crime,2012,R,106,66,1.9
The Iceman,Drama,2012,R,106,66,1.9
The Reluctant Fundamentalist,Drama,2012,R,130,53,0.5
The Reluctant Fundamentalist,Thriller,2012,R,130,53,0.5
What Maisie Knew,Drama,2012,R,99,87,1.1
No Place on Earth,War,2012,PG-13,83,79,0.2
No Place on Earth,Documentary,2012,PG-13,83,79,0.2
Mud,Drama,2012,PG-13,130,98,21.6
No One Lives,Thriller,2012,R,86,49,0.0721
No One Lives,Horror,2012,R,86,49,0.0721
Disconnect,Drama,2012,R,115,68,1.4
Disconnect,Thriller,2012,R,115,68,1.4
Red Hook Summer,Drama,2012,R,121,58,0.3
Byzantium,Drama,2012,R,118,63,0.0843
Byzantium,Fantasy,2012,R,118,63,0.0843
Byzantium,Horror,2012,R,118,63,0.0843
Évocateur: The Morton Downey Jr. Movie,Documentary,2012,R,90,90,0.0215
It's a Disaster,Drama,2012,R,88,77,0.0572
It's a Disaster,Comedy,2012,R,88,77,0.0572
Tiger Eyes,Drama,2012,PG-13,92,66,0.0252
Arthur Newman,Drama,2012,R,101,20,0.2
Much Ado About Nothing,Drama,2012,PG-13,109,84,4.3
Much Ado About Nothing,Comedy,2012,PG-13,109,84,4.3
Frances Ha,Drama,2012,R,86,93,4.1
Frances Ha,Comedy,2012,R,86,93,4.1
Venus and Serena,Documentary,2012,PG-13,99,77,0.051
Girl Most Likely,Comedy,2012,PG-13,103,21,1.4
Emperor,History,2012,PG-13,105,31,3.3
Emperor,Drama,2012,PG-13,105,31,3.3
Jayne Mansfield's Car,Drama,2012,R,122,34,0.0143
Any Day Now,Drama,2012,R,98,79,0.2
Thanks for Sharing,Drama,2012,R,112,49,1.1
Thanks for Sharing,Comedy,2012,R,112,49,1.1
The Citizen,Drama,2012,PG-13,99,0,0.0243
Best Man Down,Drama,2012,PG-13,89,33,0.0018
Best Man Down,Comedy,2012,PG-13,89,33,0.0018
The Summit,Documentary,2012,R,95,61,0.2
The Summit,Adventure,2012,R,95,61,0.2
Great Expectations,Drama,2012,PG-13,128,64,0.3
Bettie Page Reveals All,Documentary,2012,R,101,72,0.1
The Girl,Mystery,2012,PG-13,95,53,0.0342
The Girl,Thriller,2012,PG-13,95,53,0.0342
The Girl,Drama,2012,PG-13,95,53,0.0342
For No Good Reason,Biography,2012,R,89,63,0.0671
For No Good Reason,History,2012,R,89,63,0.0671
For No Good Reason,Documentary,2012,R,89,63,0.0671
Aftershock,Action,2012,R,89,35,0.0402
Aftershock,Adventure,2012,R,89,35,0.0402
Aftershock,Horror,2012,R,89,35,0.0402
War of the Worlds: Goliath,Action,2012,PG-13,85,0,1
War of the Worlds: Goliath,Animation,2012,PG-13,85,0,1
War of the Worlds: Goliath,Adventure,2012,PG-13,85,0,1
The Queen of Versailles,Documentary,2012,PG,100,94,2.4
A Haunted House,Horror,2013,R,86,10,40
A Haunted House,Comedy,2013,R,86,10,40
Gangster Squad,Crime,2013,R,113,31,46
Gangster Squad,Drama,2013,R,113,31,46
Gangster Squad,Action,2013,R,113,31,46
Broken City,Drama,2013,R,109,28,19.7
Broken City,Thriller,2013,R,109,28,19.7
Broken City,Crime,2013,R,109,28,19.7
Mother of George,Drama,2013,R,107,93,0.1
The Last Stand,Action,2013,R,107,60,12
The Last Stand,Thriller,2013,R,107,60,12
The Last Stand,Crime,2013,R,107,60,12
Blue Caprice,Drama,2013,R,93,83,0.0911
Blue Caprice,Biography,2013,R,93,83,0.0911
Blue Caprice,Crime,2013,R,93,83,0.0911
C.O.G.,Drama,2013,R,88,70,0.0553
C.O.G.,Comedy,2013,R,88,70,0.0553
Ghost Team One,Comedy,2013,R,84,36,0.0073
Ghost Team One,Horror,2013,R,84,36,0.0073
A.C.O.D.,Comedy,2013,R,88,50,0.2
Hansel & Gretel: Witch Hunters,Action,2013,R,88,15,55.7
Hansel & Gretel: Witch Hunters,Horror,2013,R,88,15,55.7
Hansel & Gretel: Witch Hunters,Fantasy,2013,R,88,15,55.7
Movie 43,Comedy,2013,R,94,4,8.8
Parker,Thriller,2013,R,118,41,17.6
Parker,Action,2013,R,118,41,17.6
Parker,Crime,2013,R,118,41,17.6
The Inevitable Defeat of Mister & Pete,Drama,2013,R,108,91,0.5
Warm Bodies,Horror,2013,PG-13,98,81,66.4
Warm Bodies,Comedy,2013,PG-13,98,81,66.4
Identity Thief,Comedy,2013,R,111,19,134.5
Identity Thief,Crime,2013,R,111,19,134.5
Side Effects,Crime,2013,R,106,83,32.2
Side Effects,Thriller,2013,R,106,83,32.2
Side Effects,Drama,2013,R,106,83,32.2
A Good Day to Die Hard,Action,2013,R,98,14,67.3
A Good Day to Die Hard,Crime,2013,R,98,14,67.3
A Good Day to Die Hard,Thriller,2013,R,98,14,67.3
Beautiful Creatures,Fantasy,2013,PG-13,124,46,19.4
Beautiful Creatures,Drama,2013,PG-13,124,46,19.4
Safe Haven,Drama,2013,PG-13,115,12,71.3
Safe Haven,Thriller,2013,PG-13,115,12,71.3
Escape from Planet Earth,Animation,2013,PG,89,33,57
Escape from Planet Earth,Comedy,2013,PG,89,33,57
Escape from Planet Earth,Adventure,2013,PG,89,33,57
The Power of Few,Action,2013,R,96,57,0.0304
The Power of Few,Crime,2013,R,96,57,0.0304
The Power of Few,Drama,2013,R,96,57,0.0304
"Bless Me, Ultima",Drama,2013,PG-13,106,71,1.6
"Bless Me, Ultima",War,2013,PG-13,106,71,1.6
Camp,Drama,2013,PG-13,109,0,0.3
Dark Skies,Sci-Fi,2013,PG-13,97,40,17.4
Dark Skies,Horror,2013,PG-13,97,40,17.4
Dark Skies,Thriller,2013,PG-13,97,40,17.4
Snitch,Drama,2013,PG-13,112,56,42.9
Snitch,Action,2013,PG-13,112,56,42.9
Snitch,Thriller,2013,PG-13,112,56,42.9
21 & Over,Comedy,2013,R,93,27,25.7
Aftermath,Crime,2013,R,84,0,0.003
Aftermath,Thriller,2013,R,84,0,0.003
Jack the Giant Slayer,Fantasy,2013,PG-13,114,52,65.2
Jack the Giant Slayer,Adventure,2013,PG-13,114,52,65.2
Phantom,History,2013,R,98,25,1
Phantom,War,2013,R,98,25,1
Phantom,Thriller,2013,R,98,25,1
Stoker,Mystery,2013,R,99,69,1.7
Stoker,Drama,2013,R,99,69,1.7
Stoker,Thriller,2013,R,99,69,1.7
The Last Exorcism Part II,Drama,2013,PG-13,88,16,15.2
The Last Exorcism Part II,Horror,2013,PG-13,88,16,15.2
The Last Exorcism Part II,Thriller,2013,PG-13,88,16,15.2
Girl on a Bicycle,Comedy,2013,R,101,8,0.0894
Girl on a Bicycle,Drama,2013,R,101,8,0.0894
Dead Man Down,Drama,2013,R,118,38,10.9
Dead Man Down,Crime,2013,R,118,38,10.9
Dead Man Down,Action,2013,R,118,38,10.9
Oz the Great and Powerful,Adventure,2013,PG,130,59,234.9
Oz the Great and Powerful,Fantasy,2013,PG,130,59,234.9
Oz the Great and Powerful,Family,2013,PG,130,59,234.9
The Wait,Drama,2013,R,96,18,0.0021
The Wait,Thriller,2013,R,96,18,0.0021
The Call,Crime,2013,R,94,43,51.9
The Call,Thriller,2013,R,94,43,51.9
The Incredible Burt Wonderstone,Comedy,2013,PG-13,100,36,22.5
Admission,Drama,2013,PG-13,107,38,18
Admission,Comedy,2013,PG-13,107,38,18
Love and Honor,Drama,2013,PG-13,100,13,0.0163
Love and Honor,War,2013,PG-13,100,13,0.0163
Olympus Has Fallen,Action,2013,R,119,48,98.9
Olympus Has Fallen,Thriller,2013,R,119,48,98.9
The Croods,Comedy,2013,PG,98,70,187.2
The Croods,Adventure,2013,PG,98,70,187.2
The Croods,Animation,2013,PG,98,70,187.2
Trance,Crime,2013,R,101,68,2.3
Trance,Drama,2013,R,101,68,2.3
Trance,Mystery,2013,R,101,68,2.3
G.I. Joe: Retaliation,Action,2013,PG-13,110,28,122.5
G.I. Joe: Retaliation,Adventure,2013,PG-13,110,28,122.5
G.I. Joe: Retaliation,Sci-Fi,2013,PG-13,110,28,122.5
Temptation: Confessions of a Marriage Counselor,Drama,2013,PG-13,111,15,51.9
Temptation: Confessions of a Marriage Counselor,Thriller,2013,PG-13,111,15,51.9
The Host,Sci-Fi,2013,PG-13,125,8,26.6
The Host,Adventure,2013,PG-13,125,8,26.6
Evil Dead,Horror,2013,R,91,62,54.2
Redwood Highway,Drama,2013,PG-13,90,80,0.1
Underdogs,Sport,2013,PG,102,0,0.0348
Underdogs,Drama,2013,PG,102,0,0.0348
Underdogs,Family,2013,PG,102,0,0.0348
42,Drama,2013,PG-13,128,79,95
42,Sport,2013,PG-13,128,79,95
42,Biography,2013,PG-13,128,79,95
Not Today,Drama,2013,PG-13,118,50,0.3
Scary Movie 5,Comedy,2013,PG-13,86,4,32
Home Run,Drama,2013,PG-13,113,45,2.9
Home Run,Sport,2013,PG-13,113,45,2.9
Oblivion,Adventure,2013,PG-13,124,54,89
Oblivion,Action,2013,PG-13,124,54,89
Oblivion,Mystery,2013,PG-13,124,54,89
The Girl on the Train,Thriller,2013,R,80,0,0.0029
King's Faith,Drama,2013,PG-13,108,0,0.0593
Pain & Gain,Action,2013,R,129,49,49.9
Pain & Gain,Comedy,2013,R,129,49,49.9
Pain & Gain,Crime,2013,R,129,49,49.9
The Big Wedding,Comedy,2013,R,89,7,21.8
Syrup,Drama,2013,R,90,14,0.000656
Syrup,Comedy,2013,R,90,14,0.000656
Iron Man 3,Sci-Fi,2013,PG-13,130,79,409
Iron Man 3,Adventure,2013,PG-13,130,79,409
Iron Man 3,Action,2013,PG-13,130,79,409
Scatter My Ashes at Bergdorf's,Documentary,2013,PG-13,93,49,0.5
Peeples,Comedy,2013,PG-13,95,37,9.1
The Great Gatsby,Drama,2013,PG-13,143,48,144.8
Star Trek Into Darkness,Adventure,2013,PG-13,132,87,228.8
Star Trek Into Darkness,Sci-Fi,2013,PG-13,132,87,228.8
Star Trek Into Darkness,Action,2013,PG-13,132,87,228.8
Only God Forgives,Drama,2013,R,90,40,0.8
Only God Forgives,Crime,2013,R,90,40,0.8
The Hangover Part III,Comedy,2013,R,100,19,112.2
Fast & Furious 6,Action,2013,PG-13,130,69,238.7
Fast & Furious 6,Thriller,2013,PG-13,130,69,238.7
Fast & Furious 6,Crime,2013,PG-13,130,69,238.7
After Earth,Action,2013,PG-13,100,11,60.5
After Earth,Sci-Fi,2013,PG-13,100,11,60.5
After Earth,Adventure,2013,PG-13,100,11,60.5
Now You See Me,Thriller,2013,PG-13,115,50,117.7
Now You See Me,Crime,2013,PG-13,115,50,117.7
Now You See Me,Mystery,2013,PG-13,115,50,117.7
V/H/S/2,Horror,2013,R,96,70,0.0214
V/H/S/2,Thriller,2013,R,96,70,0.0214
The Internship,Comedy,2013,PG-13,119,34,44.7
The Purge,Sci-Fi,2013,R,85,38,64.4
The Purge,Thriller,2013,R,85,38,64.4
The Purge,Horror,2013,R,85,38,64.4
This Is the End,Fantasy,2013,R,107,83,101.5
This Is the End,Comedy,2013,R,107,83,101.5
Before Midnight,Drama,2013,R,109,98,8.1
Man of Steel,Fantasy,2013,PG-13,143,56,291
Man of Steel,Action,2013,PG-13,143,56,291
Man of Steel,Adventure,2013,PG-13,143,56,291
Axe Giant: The Wrath of Paul Bunyan,Fantasy,2013,R,90,0,0.0025
Axe Giant: The Wrath of Paul Bunyan,Horror,2013,R,90,0,0.0025
Monsters University,Adventure,2013,G,104,78,268.5
Monsters University,Comedy,2013,G,104,78,268.5
Monsters University,Animation,2013,G,104,78,268.5
The Bling Ring,Drama,2013,R,90,60,5.8
The Bling Ring,Crime,2013,R,90,60,5.8
The Bling Ring,Biography,2013,R,90,60,5.8
World War Z,Adventure,2013,PG-13,116,68,202.4
World War Z,Horror,2013,PG-13,116,68,202.4
World War Z,Action,2013,PG-13,116,68,202.4
Life of a King,Drama,2013,PG-13,100,38,0.0042
Europa Report,Thriller,2013,PG-13,90,80,0.1
Europa Report,Adventure,2013,PG-13,90,80,0.1
Europa Report,Sci-Fi,2013,PG-13,90,80,0.1
Copperhead,Drama,2013,PG-13,120,21,0.2
Redemption,Action,2013,R,100,48,0.035
Redemption,Crime,2013,R,100,48,0.035
Redemption,Drama,2013,R,100,48,0.035
The East,Drama,2013,PG-13,116,74,2.3
The East,Thriller,2013,PG-13,116,74,2.3
The Heat,Comedy,2013,R,117,65,159.6
The Heat,Action,2013,R,117,65,159.6
The Heat,Crime,2013,R,117,65,159.6
White House Down,Action,2013,PG-13,131,51,73.1
White House Down,Drama,2013,PG-13,131,51,73.1
White House Down,Thriller,2013,PG-13,131,51,73.1
Despicable Me 2,Family,2013,PG,98,74,368
Despicable Me 2,Animation,2013,PG,98,74,368
Despicable Me 2,Comedy,2013,PG,98,74,368
Kevin Hart: Let Me Explain,Comedy,2013,R,75,63,32.2
Kevin Hart: Let Me Explain,Documentary,2013,R,75,63,32.2
The Lone Ranger,Action,2013,PG-13,149,31,89.3
The Lone Ranger,Western,2013,PG-13,149,31,89.3
The Lone Ranger,Adventure,2013,PG-13,149,31,89.3
Man of Tai Chi,Drama,2013,R,105,70,0.1
Man of Tai Chi,Action,2013,R,105,70,0.1
We Steal Secrets: The Story of WikiLeaks,Documentary,2013,R,130,93,0.2
Grown Ups 2,Comedy,2013,PG-13,101,7,133.7
Pacific Rim,Action,2013,PG-13,131,72,101.8
Pacific Rim,Sci-Fi,2013,PG-13,131,72,101.8
Pacific Rim,Adventure,2013,PG-13,131,72,101.8
Turbo,Animation,2013,PG,96,67,83
Turbo,Comedy,2013,PG,96,67,83
Turbo,Adventure,2013,PG,96,67,83
Breathe In,Drama,2013,R,98,55,0.0814
R.I.P.D.,Sci-Fi,2013,PG-13,96,13,33.6
R.I.P.D.,Action,2013,PG-13,96,13,33.6
R.I.P.D.,Comedy,2013,PG-13,96,13,33.6
RED 2,Action,2013,PG-13,116,43,53.2
RED 2,Crime,2013,PG-13,116,43,53.2
RED 2,Comedy,2013,PG-13,116,43,53.2
The Conjuring,Horror,2013,R,112,86,137.4
Drinking Buddies,Drama,2013,R,90,83,0.3
Drinking Buddies,Comedy,2013,R,90,83,0.3
Fruitvale Station,Drama,2013,R,85,94,16.1
Fruitvale Station,Biography,2013,R,85,94,16.1
The To Do List,Comedy,2013,R,104,52,3.4
The Way Way Back,Comedy,2013,PG-13,103,85,21.5
The Way Way Back,Drama,2013,PG-13,103,85,21.5
The Wolverine,Action,2013,PG-13,126,69,132.6
The Wolverine,Adventure,2013,PG-13,126,69,132.6
The Wolverine,Sci-Fi,2013,PG-13,126,69,132.6
The Smurfs 2,Adventure,2013,PG,105,14,71
The Smurfs 2,Comedy,2013,PG,105,14,71
The Smurfs 2,Animation,2013,PG,105,14,71
The English Teacher,Drama,2013,R,93,42,0.0602
The English Teacher,Comedy,2013,R,93,42,0.0602
2 Guns,Comedy,2013,R,109,64,75.6
2 Guns,Action,2013,R,109,64,75.6
2 Guns,Crime,2013,R,109,64,75.6
The Canyons,Drama,2013,R,99,24,0.0495
The Canyons,Thriller,2013,R,99,24,0.0495
Percy Jackson: Sea of Monsters,Fantasy,2013,PG,106,42,68.6
Percy Jackson: Sea of Monsters,Adventure,2013,PG,106,42,68.6
Percy Jackson: Sea of Monsters,Family,2013,PG,106,42,68.6
We're the Millers,Adventure,2013,R,110,47,150.4
We're the Millers,Comedy,2013,R,110,47,150.4
We're the Millers,Action,2013,R,110,47,150.4
Lovelace,Drama,2013,R,93,54,0.4
Lovelace,Biography,2013,R,93,54,0.4
Elysium,Drama,2013,R,109,68,93.1
Elysium,Sci-Fi,2013,R,109,68,93.1
Elysium,Action,2013,R,109,68,93.1
Planes,Animation,2013,PG,91,26,90.3
Planes,Adventure,2013,PG,91,26,90.3
Planes,Comedy,2013,PG,91,26,90.3
Ain't Them Bodies Saints,Drama,2013,R,96,79,0.4
Ain't Them Bodies Saints,Crime,2013,R,96,79,0.4
Jobs,Drama,2013,PG-13,128,27,16.1
Jobs,Biography,2013,PG-13,128,27,16.1
Kick-Ass 2,Action,2013,R,103,30,28.8
Kick-Ass 2,Comedy,2013,R,103,30,28.8
Kick-Ass 2,Crime,2013,R,103,30,28.8
Lee Daniels' The Butler,Biography,2013,PG-13,132,72,116.6
Lee Daniels' The Butler,Drama,2013,PG-13,132,72,116.6
Paranoia,Drama,2013,PG-13,106,6,7.4
Paranoia,Thriller,2013,PG-13,106,6,7.4
The Mortal Instruments: City of Bones,Action,2013,PG-13,130,12,31.2
The Mortal Instruments: City of Bones,Adventure,2013,PG-13,130,12,31.2
The Mortal Instruments: City of Bones,Fantasy,2013,PG-13,130,12,31.2
Blue Jasmine,Drama,2013,PG-13,98,91,33.4
The Kings of Summer,Drama,2013,R,95,75,1.3
The Kings of Summer,Adventure,2013,R,95,75,1.3
The Kings of Summer,Comedy,2013,R,95,75,1.3
The World's End,Action,2013,R,109,89,26
The World's End,Sci-Fi,2013,R,109,89,26
The World's End,Comedy,2013,R,109,89,26
Bad Milo,Comedy,2013,R,85,60,0.0196
Bad Milo,Horror,2013,R,85,60,0.0196
Getaway,Thriller,2013,PG-13,90,2,10.5
Getaway,Crime,2013,PG-13,90,2,10.5
Getaway,Action,2013,PG-13,90,2,10.5
Last Flight of the Champion,Family,2013,PG,88,0,0.0015
Last Flight of the Champion,Animation,2013,PG,88,0,0.0015
Last Flight of the Champion,Comedy,2013,PG,88,0,0.0015
One Direction: This Is Us,Documentary,2013,PG,92,63,28.9
One Direction: This Is Us,Music,2013,PG,92,63,28.9
Salinger,Documentary,2013,PG-13,120,35,0.6
Good Ol' Freda,Documentary,2013,PG,86,84,0.1
Good Ol' Freda,History,2013,PG,86,84,0.1
Good Ol' Freda,Biography,2013,PG,86,84,0.1
Riddick,Sci-Fi,2013,R,119,59,42
Riddick,Action,2013,R,119,59,42
Riddick,Thriller,2013,R,119,59,42
Snake and Mongoose,Sport,2013,PG-13,102,80,0.2
The Ultimate Life,Drama,2013,PG,105,18,1.3
All Is Bright,Comedy,2013,R,107,48,0.0046
All Is Bright,Drama,2013,R,107,48,0.0046
Charlie Countryman,Drama,2013,R,103,29,0.008
Charlie Countryman,Comedy,2013,R,103,29,0.008
In a World...,Comedy,2013,R,93,92,3
Insidious: Chapter 2,Horror,2013,PG-13,106,38,83.6
Insidious: Chapter 2,Thriller,2013,PG-13,106,38,83.6
The Family,Comedy,2013,R,111,29,36.9
The Family,Crime,2013,R,111,29,36.9
The Family,Thriller,2013,R,111,29,36.9
The Investigator,Family,2013,PG-13,101,0,0.0937
The Investigator,Drama,2013,PG-13,101,0,0.0937
The Investigator,Sport,2013,PG-13,101,0,0.0937
The Spectacular Now,Drama,2013,R,95,93,6.9
The Spectacular Now,Comedy,2013,R,95,93,6.9
Kill Your Darlings,Biography,2013,R,104,76,1
Kill Your Darlings,Drama,2013,R,104,76,1
Prince Avalanche,Drama,2013,R,94,83,0.2
Prince Avalanche,Comedy,2013,R,94,83,0.2
Battle of the Year,Music,2013,PG-13,110,6,8.9
Prisoners,Crime,2013,R,153,82,61
Prisoners,Mystery,2013,R,153,82,61
Prisoners,Drama,2013,R,153,82,61
The Lunchbox,Drama,2013,PG,104,96,4.2
The Short Game,Sport,2013,PG,99,83,0.0389
The Short Game,Documentary,2013,PG,99,83,0.0389
Nothing Left to Fear,Horror,2013,R,100,8,0.0079
Alone Yet Not Alone,History,2013,PG-13,103,0,0.7
Austenland,Comedy,2013,PG-13,97,30,2.2
Baggage Claim,Comedy,2013,PG-13,96,14,21.6
Cloudy with a Chance of Meatballs 2,Comedy,2013,PG,95,70,119.8
Cloudy with a Chance of Meatballs 2,Animation,2013,PG,95,70,119.8
Cloudy with a Chance of Meatballs 2,Family,2013,PG,95,70,119.8
Don Jon,Drama,2013,R,90,80,24.5
Don Jon,Comedy,2013,R,90,80,24.5
Rush,Drama,2013,R,123,89,26.9
Rush,Action,2013,R,123,89,26.9
Rush,Biography,2013,R,123,89,26.9
Linsanity,Documentary,2013,PG,89,63,0.3
Linsanity,Biography,2013,PG,89,63,0.3
Linsanity,Sport,2013,PG,89,63,0.3
Parkland,Drama,2013,PG-13,93,49,0.7
Parkland,History,2013,PG-13,93,49,0.7
Parkland,Mystery,2013,PG-13,93,49,0.7
Tim's Vermeer,History,2013,PG-13,80,89,1.7
Tim's Vermeer,Documentary,2013,PG-13,80,89,1.7
Grace Unplugged,Drama,2013,PG,102,50,2.5
Grace Unplugged,Music,2013,PG,102,50,2.5
Gravity,Thriller,2013,PG-13,91,97,274.1
Gravity,Sci-Fi,2013,PG-13,91,97,274.1
Metallica Through the Never,Music,2013,R,93,78,3.4
Runner Runner,Crime,2013,R,91,8,19.3
Runner Runner,Thriller,2013,R,91,8,19.3
Captain Phillips,Biography,2013,PG-13,134,93,107.1
Captain Phillips,Thriller,2013,PG-13,134,93,107.1
Captain Phillips,Drama,2013,PG-13,134,93,107.1
Enough Said,Comedy,2013,PG-13,93,96,17.5
Enough Said,Drama,2013,PG-13,93,96,17.5
Machete Kills,Crime,2013,R,107,29,7.9
Machete Kills,Thriller,2013,R,107,29,7.9
Machete Kills,Action,2013,R,107,29,7.9
Walking with the Enemy,Action,2013,PG-13,124,44,0.4
Walking with the Enemy,Drama,2013,PG-13,124,44,0.4
Walking with the Enemy,History,2013,PG-13,124,44,0.4
Plush,Thriller,2013,R,99,29,0.0028
Blackfish,Documentary,2013,PG-13,83,98,2.1
Carrie,Horror,2013,R,100,48,35.3
Carrie,Drama,2013,R,100,48,35.3
Escape Plan,Thriller,2013,R,115,49,25.1
Escape Plan,Action,2013,R,115,49,25.1
Escape Plan,Mystery,2013,R,115,49,25.1
The Fifth Estate,Biography,2013,R,128,37,3.3
The Fifth Estate,Drama,2013,R,128,37,3.3
The Fifth Estate,Thriller,2013,R,128,37,3.3
As I Lay Dying,Drama,2013,R,110,41,0.015
Jackass Presents: Bad Grandpa,Comedy,2013,R,92,60,102
Muscle Shoals,Biography,2013,PG,111,96,0.7
Muscle Shoals,History,2013,PG,111,96,0.7
Muscle Shoals,Documentary,2013,PG,111,96,0.7
One Chance,Drama,2013,PG-13,103,63,0.0897
One Chance,Biography,2013,PG-13,103,63,0.0897
One Chance,Comedy,2013,PG-13,103,63,0.0897
The Counselor,Crime,2013,R,117,34,17
The Counselor,Thriller,2013,R,117,34,17
The Counselor,Drama,2013,R,117,34,17
